,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Einstandspreis,smaller_6_3
939,2020-03-13,214921.0,16.467750000000002,17.806366666666626,19.751651234999994,20.238058324999976,27.451,
940,2020-03-16,456054.0,15.55875,17.62220834999996,19.751989982499996,20.25097540583331,27.451,
941,2020-03-17,320938.0,15.7417495,17.476474983333294,19.753063729999994,20.26377123833331,27.451,
942,2020-03-18,111263.0,15.42175,17.36080834999996,19.754209977499997,20.276204153333307,27.451,
943,2020-03-19,94671.0,15.6134995,17.25460834999996,19.756416232499998,20.288694152499975,27.451,
944,2020-03-20,263433.0,16.169249999999998,17.182450016666625,19.758306229999995,20.30156498583331,27.451,
945,2020-03-23,134267.0,15.266,17.150983383333294,19.759753729999996,20.314052067499976,27.451,
946,2020-03-24,103583.0,15.8514995,17.110025016666626,19.760281229999997,20.326685819166645,27.451,
947,2020-03-25,239152.0,16.355000500000003,17.049508383333293,19.760848732499998,20.339076651666645,27.451,
948,2020-03-26,253955.0,16.505750499999998,17.007783333333297,19.7614987275,20.351200402499977,27.451,
949,2020-03-27,76377.0,16.660251000000002,16.96269171666663,19.762502477500004,20.363686650833312,27.451,
950,2020-03-30,95200.0,16.604,16.932608366666628,19.7627212325,20.375801234166644,27.451,
951,2020-03-31,149095.0,17.026000000000003,16.950200033333296,19.762716235,20.38786998416664,27.451,
952,2020-04-01,124246.0,16.457,16.964816683333293,19.7631737375,20.400009149999974,27.451,
953,2020-04-02,93800.0,16.415,16.981875033333292,19.7641587325,20.412320817499975,27.451,
954,2020-04-03,79155.0,16.6417505,17.056758383333293,19.76445123,20.424809565833307,27.451,
955,2020-04-06,194267.0,17.1409995,17.132308349999956,19.7657412275,20.437291649166642,27.451,
956,2020-04-07,167638.0,17.771,17.243483349999956,19.76673122,20.450073731666645,27.451,
957,2020-04-08,107748.0,17.5570005,17.349025016666623,19.7673312225,20.462829980833313,27.451,
958,2020-04-09,414034.0,17.9655,17.436900049999956,19.767751217500003,20.475725812499977,27.451,
959,2020-04-14,274119.0,18.25025,17.53381673333329,19.769718720000004,20.488372896666647,27.451,
960,2020-04-15,233542.0,18.1069995,17.617600049999954,19.7709787175,20.500662479166643,27.451,
